Station,Date/Time  ,DATE,TIME,Temp ,SpCond ,DO Conc ,pH
G381,8/13/2012 22:01,8/13/2012,10:01,30.1,0.574,4.34,8.16
G381,8/13/2012 22:16,8/13/2012,10:16,29.97,0.583,3.77,7.91
G381,8/13/2012 22:31,8/13/2012,10:31,29.85,0.592,3.2,7.91
G381,8/13/2012 22:46,8/13/2012,10:46,29.78,0.599,2.58,7.92
G381,8/13/2012 23:01,8/13/2012,11:01,29.7,0.609,1.91,7.92
G381,8/13/2012 23:16,8/13/2012,11:16,29.56,0.618,1.58,7.93
G381,8/13/2012 23:31,8/13/2012,11:31,29.44,0.626,1.05,7.93
G381,8/13/2012 23:46,8/13/2012,11:46,29.36,0.633,0.77,7.9
G381,8/14/2012 0:01,8/14/2012,12:01,29.23,0.64,0.49,7.89
G381,8/14/2012 0:16,8/14/2012,12:16,29.19,0.644,0.33,7.87
G381,8/14/2012 0:31,8/14/2012,12:31,29.09,0.649,0.22,7.88
G381,8/14/2012 0:46,8/14/2012,12:46,28.94,0.655,0.24,7.87
G381,8/14/2012 1:01,8/14/2012,1:01,28.92,0.658,0.23,7.87
G381,8/14/2012 1:16,8/14/2012,1:16,28.84,0.663,0.28,7.86
G381,8/14/2012 1:31,8/14/2012,1:31,28.74,0.668,0.25,7.86
G381,8/14/2012 1:46,8/14/2012,1:46,28.7,0.671,0.12,7.85
G381,8/14/2012 2:01,8/14/2012,2:01,28.63,0.674,0.15,7.84
G381,8/14/2012 2:16,8/14/2012,2:16,28.56,0.678,0.11,7.83
G381,8/14/2012 2:31,8/14/2012,2:31,28.49,0.68,0.07,7.82
G381,8/14/2012 2:46,8/14/2012,2:46,28.45,0.682,0.1,7.82
G381,8/14/2012 3:01,8/14/2012,3:01,28.4,0.685,0.02,7.81
G381,8/14/2012 3:16,8/14/2012,3:16,28.33,0.688,0.03,7.8
G381,8/14/2012 3:31,8/14/2012,3:31,28.28,0.69,0.04,7.8
G381,8/14/2012 3:46,8/14/2012,3:46,28.21,0.695,0.14,7.79
G381,8/14/2012 4:01,8/14/2012,4:01,28.19,0.697,0.05,7.78
G381,8/14/2012 4:16,8/14/2012,4:16,28.15,0.701,0.05,7.77
G381,8/14/2012 4:31,8/14/2012,4:31,28.1,0.705,0.01,7.76
G381,8/14/2012 4:46,8/14/2012,4:46,28.04,0.707,0.01,7.76
G381,8/14/2012 5:01,8/14/2012,5:01,27.99,0.71,0.06,7.75
G381,8/14/2012 5:16,8/14/2012,5:16,27.95,0.714,0.03,7.74
G381,8/14/2012 5:31,8/14/2012,5:31,27.89,0.716,0.06,7.73
G381,8/14/2012 5:46,8/14/2012,5:46,27.82,0.719,0.12,7.72
G381,8/14/2012 6:01,8/14/2012,6:01,27.78,0.721,0.02,7.71
G381,8/14/2012 6:16,8/14/2012,6:16,27.73,0.726,0.01,7.7
G381,8/14/2012 6:31,8/14/2012,6:31,27.68,0.729,-0.04,7.68
G381,8/14/2012 6:46,8/14/2012,6:46,27.64,0.733,-0.05,7.67
G381,8/14/2012 7:01,8/14/2012,7:01,27.61,0.736,-0.06,7.66
G381,8/14/2012 7:16,8/14/2012,7:16,27.57,0.739,-0.08,7.65
G381,8/14/2012 7:31,8/14/2012,7:31,27.54,0.743,-0.08,7.64
G381,8/14/2012 7:46,8/14/2012,7:46,27.53,0.744,-0.1,7.63
G381,8/14/2012 8:01,8/14/2012,8:01,27.56,0.746,-0.1,7.63
G381,8/14/2012 8:16,8/14/2012,8:16,27.58,0.75,-0.09,7.62
G381,8/14/2012 8:31,8/14/2012,8:31,27.64,0.752,-0.05,7.62
G381,8/14/2012 8:46,8/14/2012,8:46,27.75,0.751,0.03,7.63
G381,8/14/2012 9:01,8/14/2012,9:01,27.91,0.751,0.31,7.66
G381,8/14/2012 9:16,8/14/2012,9:16,28.11,0.749,0.66,7.69
G381,8/14/2012 9:31,8/14/2012,9:31,28.35,0.744,2.05,7.73
G381,8/14/2012 9:46,8/14/2012,9:46,28.57,0.739,3.74,7.78
G381,8/14/2012 10:01,8/14/2012,10:01,28.76,0.733,5.68,7.84
G381,8/14/2012 10:16,8/14/2012,10:16,29.07,0.726,4.35,7.87
G381,8/14/2012 10:31,8/14/2012,10:31,29.42,0.72,3.61,7.98
G381,8/14/2012 10:46,8/14/2012,10:46,29.87,0.711,5.42,8.08
G381,8/14/2012 11:01,8/14/2012,11:01,30.25,0.702,9.32,8.24
G381,8/14/2012 11:16,8/14/2012,11:16,30.61,0.695,11.71,8.35
G381,8/14/2012 11:31,8/14/2012,11:31,31.07,0.689,14.23,8.5
G381,8/14/2012 11:46,8/14/2012,11:46,31.44,0.684,14.33,8.54
G381,8/14/2012 12:01,8/14/2012,12:01,31.69,0.677,18.31,8.66
G381,8/14/2012 12:16,8/14/2012,12:16,31.76,0.676,18.91,8.71
G381,8/14/2012 12:31,8/14/2012,12:31,32.3,0.664,20.65,8.82
G381,8/14/2012 12:46,8/14/2012,12:46,32.14,0.66,21.14,8.87
G381,8/14/2012 13:01,8/14/2012,1:01,32.18,0.655,21.16,8.91
G381,8/14/2012 13:16,8/14/2012,1:16,32.23,0.648,22.09,9
G381,8/14/2012 13:31,8/14/2012,1:31,32.81,0.642,21.98,9.07
G381,8/14/2012 13:46,8/14/2012,1:46,33.2,0.639,21.79,9.11
G381,8/14/2012 14:01,8/14/2012,2:01,33.66,0.637,21.86,9.16
G381,8/14/2012 14:16,8/14/2012,2:16,34,0.636,22.28,9.19
G381,8/14/2012 14:31,8/14/2012,2:31,34.43,0.632,22.13,9.24
G381,8/14/2012 14:46,8/14/2012,2:46,34.69,0.628,22.85,9.27
G381,8/14/2012 15:01,8/14/2012,3:01,34.51,0.624,22.78,9.29
G381,8/14/2012 15:16,8/14/2012,3:16,34.45,0.618,22.66,9.3
G381,8/14/2012 15:31,8/14/2012,3:31,34.43,0.612,22.54,9.32
G381,8/14/2012 15:46,8/14/2012,3:46,34.35,0.608,23.29,9.36
G381,8/14/2012 16:01,8/14/2012,4:01,34.26,0.604,21.97,9.38
G381,8/14/2012 16:16,8/14/2012,4:16,34.17,0.604,22.49,9.41
G381,8/14/2012 16:31,8/14/2012,4:31,34.19,0.601,22.3,9.44
G381,8/14/2012 16:46,8/14/2012,4:46,34.13,0.595,23.01,9.46
G381,8/14/2012 17:01,8/14/2012,5:01,34.05,0.59,22.22,9.5
G381,8/14/2012 17:16,8/14/2012,5:16,33.94,0.587,22.07,9.51
G381,8/14/2012 17:31,8/14/2012,5:31,33.83,0.582,21.68,9.51
G381,8/14/2012 17:46,8/14/2012,5:46,33.51,0.582,21.35,9.5
G381,8/14/2012 18:01,8/14/2012,6:01,33.26,0.577,20.9,9.46
G381,8/14/2012 18:16,8/14/2012,6:16,33.04,0.586,20.65,9.42
G381,8/14/2012 18:31,8/14/2012,6:31,32.81,0.583,20.26,9.36
G381,8/14/2012 18:46,8/14/2012,6:46,32.57,0.58,19.9,9.31
G381,8/14/2012 19:01,8/14/2012,7:01,32.32,0.578,19.36,9.23
G381,8/14/2012 19:16,8/14/2012,7:16,32.11,0.577,18.69,9.17
G381,8/14/2012 19:31,8/14/2012,7:31,31.87,0.58,17.92,9.1
G381,8/14/2012 19:46,8/14/2012,7:46,31.61,0.595,15.78,8.99
G381,8/14/2012 20:01,8/14/2012,8:01,31.39,0.583,15.56,8.94
G381,8/14/2012 20:16,8/14/2012,8:16,31.23,0.584,15.35,8.89
G381,8/14/2012 20:31,8/14/2012,8:31,31.03,0.587,14.7,8.8
G381,8/14/2012 20:46,8/14/2012,8:46,30.88,0.59,13.71,8.73
G381,8/14/2012 21:01,8/14/2012,9:01,30.66,0.596,12.55,8.62
G381,8/14/2012 21:16,8/14/2012,9:16,30.52,0.602,11.6,8.53
G381,8/14/2012 21:31,8/14/2012,9:31,30.38,0.608,10.77,8.43
G381,8/14/2012 21:46,8/14/2012,9:46,30.23,0.614,10.09,8.34
G381,8/14/2012 22:01,8/14/2012,10:01,30.1,0.621,9.3,8.27
G381,8/14/2012 22:16,8/14/2012,10:16,29.99,0.629,8.42,8.19
G381,8/14/2012 22:31,8/14/2012,10:31,29.76,0.64,7.93,8.1
G381,8/14/2012 22:46,8/14/2012,10:46,29.59,0.646,7.19,8.06
G381,8/14/2012 23:01,8/14/2012,11:01,29.52,0.65,6.68,8.03
G381,8/14/2012 23:16,8/14/2012,11:16,29.4,0.654,6.11,7.99
G381,8/14/2012 23:31,8/14/2012,11:31,29.41,0.658,6.49,7.99
G381,8/14/2012 23:46,8/14/2012,11:46,29.32,0.663,5.86,7.94
G381,8/15/2012 0:01,8/15/2012,12:01,29.19,0.666,5.19,7.92
G381,8/15/2012 0:16,8/15/2012,12:16,29.08,0.67,4.79,7.9
G381,8/15/2012 0:31,8/15/2012,12:31,29,0.672,4.48,7.9
G381,8/15/2012 0:46,8/15/2012,12:46,28.98,0.673,4.25,7.89
G381,8/15/2012 1:01,8/15/2012,1:01,28.97,0.675,3.98,7.88
G381,8/15/2012 1:16,8/15/2012,1:16,28.84,0.682,3.23,7.84
G381,8/15/2012 1:31,8/15/2012,1:31,28.77,0.684,3.13,7.81
G381,8/15/2012 1:46,8/15/2012,1:46,28.68,0.686,2.54,7.81
G381,8/15/2012 2:01,8/15/2012,2:01,28.63,0.688,1.9,7.81
G381,8/15/2012 2:16,8/15/2012,2:16,28.58,0.695,1.82,7.47
G381,8/15/2012 2:31,8/15/2012,2:31,28.49,0.7,1.31,7.54
G381,8/15/2012 2:46,8/15/2012,2:46,28.34,0.709,0.81,7.58
G381,8/15/2012 3:01,8/15/2012,3:01,28.25,0.715,0.6,7.59
G381,8/15/2012 3:16,8/15/2012,3:16,28.14,0.72,0.49,7.63
G381,8/15/2012 3:31,8/15/2012,3:31,28.06,0.723,0.35,7.65
G381,8/15/2012 3:46,8/15/2012,3:46,28.01,0.729,0.48,7.67
G381,8/15/2012 4:01,8/15/2012,4:01,27.93,0.732,0.3,7.67
G381,8/15/2012 4:16,8/15/2012,4:16,27.87,0.737,0.44,7.68
G381,8/15/2012 4:31,8/15/2012,4:31,27.8,0.741,0.31,7.68
G381,8/15/2012 4:46,8/15/2012,4:46,27.72,0.745,0.3,7.67
G381,8/15/2012 5:01,8/15/2012,5:01,27.7,0.749,0.18,7.67
G381,8/15/2012 5:16,8/15/2012,5:16,27.62,0.753,0.09,7.66
G381,8/15/2012 5:31,8/15/2012,5:31,27.54,0.757,0.09,7.66
G381,8/15/2012 5:46,8/15/2012,5:46,27.51,0.76,0.04,7.65
G381,8/15/2012 6:01,8/15/2012,6:01,27.43,0.764,0.02,7.64
G381,8/15/2012 6:16,8/15/2012,6:16,27.39,0.766,0.02,7.63
G381,8/15/2012 6:31,8/15/2012,6:31,27.35,0.769,-0.03,7.63
G381,8/15/2012 6:46,8/15/2012,6:46,27.3,0.77,-0.05,7.62
G381,8/15/2012 7:01,8/15/2012,7:01,27.26,0.774,-0.04,7.62
G381,8/15/2012 7:16,8/15/2012,7:16,27.22,0.776,-0.06,7.61
G381,8/15/2012 7:31,8/15/2012,7:31,27.22,0.777,-0.07,7.61
G381,8/15/2012 7:46,8/15/2012,7:46,27.21,0.779,-0.07,7.61
G381,8/15/2012 8:01,8/15/2012,8:01,27.22,0.78,-0.07,7.61
G381,8/15/2012 8:16,8/15/2012,8:16,27.26,0.781,-0.06,7.61
G381,8/15/2012 8:31,8/15/2012,8:31,27.35,0.782,-0.04,7.61
G381,8/15/2012 8:46,8/15/2012,8:46,27.51,0.781,0.18,7.64
G381,8/15/2012 9:01,8/15/2012,9:01,27.58,0.781,0.26,7.66
G381,8/15/2012 9:16,8/15/2012,9:16,27.78,0.779,0.86,7.69
G381,8/15/2012 9:31,8/15/2012,9:31,28.04,0.775,1.79,7.68
G381,8/15/2012 9:46,8/15/2012,9:46,28.26,0.771,3.31,7.71
G381,8/15/2012 10:01,8/15/2012,10:01,28.44,0.768,2.35,7.74
G381,8/15/2012 10:16,8/15/2012,10:16,28.51,0.767,2.47,7.75
G381,8/15/2012 10:31,8/15/2012,10:31,28.62,0.764,3.24,7.75
G381,8/15/2012 10:46,8/15/2012,10:46,28.74,0.761,4.32,7.76
G381,8/15/2012 11:01,8/15/2012,11:01,28.78,0.762,4.7,7.76
G381,8/15/2012 11:16,8/15/2012,11:16,29.08,0.754,4.87,7.79
G381,8/15/2012 11:31,8/15/2012,11:31,29.22,0.753,5.4,7.81
G381,8/15/2012 11:46,8/15/2012,11:46,29.38,0.754,5.88,7.85
G381,8/15/2012 12:01,8/15/2012,12:01,29.66,0.749,6.24,7.87
G381,8/15/2012 12:16,8/15/2012,12:16,29.77,0.75,7.69,7.89
G381,8/15/2012 12:31,8/15/2012,12:31,29.95,0.747,7.26,7.9
G381,8/15/2012 12:46,8/15/2012,12:46,30.19,0.743,7.63,7.93
G381,8/15/2012 13:01,8/15/2012,1:01,30.49,0.74,8.24,7.98
G381,8/15/2012 13:16,8/15/2012,1:16,30.63,0.738,7.74,8.02
G381,8/15/2012 13:31,8/15/2012,1:31,30.91,0.734,9.21,8.07
G381,8/15/2012 13:46,8/15/2012,1:46,31.33,0.724,9.37,8.13
G381,8/15/2012 14:01,8/15/2012,2:01,31.59,0.717,8.74,8.19
G381,8/15/2012 14:16,8/15/2012,2:16,31.86,0.71,10.13,8.31
G381,8/15/2012 14:31,8/15/2012,2:31,32.37,0.694,12.87,8.54
G381,8/15/2012 14:46,8/15/2012,2:46,32.79,0.683,14.35,8.75
G381,8/15/2012 15:01,8/15/2012,3:01,33.14,0.674,17.43,8.95
G381,8/15/2012 15:16,8/15/2012,3:16,33.46,0.668,16.07,9.01
G381,8/15/2012 15:31,8/15/2012,3:31,33.34,0.667,11.8,9.05
G381,8/15/2012 15:46,8/15/2012,3:46,33.95,0.657,16.86,9.2
G381,8/15/2012 16:01,8/15/2012,4:01,34.93,0.646,23.88,9.29
G381,8/15/2012 16:16,8/15/2012,4:16,34.41,0.649,22.31,9.31
G381,8/15/2012 16:31,8/15/2012,4:31,35.16,0.642,22.92,9.35
G381,8/15/2012 16:46,8/15/2012,4:46,35.09,0.638,22.3,9.39
G381,8/15/2012 17:01,8/15/2012,5:01,34.97,0.636,22.18,9.41
G381,8/15/2012 17:16,8/15/2012,5:16,34.69,0.634,21.74,9.42
G381,8/15/2012 17:31,8/15/2012,5:31,34.12,0.633,19.52,9.31
G381,8/15/2012 17:46,8/15/2012,5:46,33.74,0.63,20.82,9.36
G381,8/15/2012 18:01,8/15/2012,6:01,33.46,0.627,20.32,9.33
G381,8/15/2012 18:16,8/15/2012,6:16,33.16,0.625,19.98,9.31
G381,8/15/2012 18:31,8/15/2012,6:31,32.9,0.628,19.29,9.27
G381,8/15/2012 18:46,8/15/2012,6:46,32.68,0.629,18.97,9.24
G381,8/15/2012 19:01,8/15/2012,7:01,32.43,0.642,15.66,9.05
G381,8/15/2012 19:16,8/15/2012,7:16,32.21,0.637,18.28,9.15
G381,8/15/2012 19:31,8/15/2012,7:31,31.99,0.638,17.91,9.12
G381,8/15/2012 19:46,8/15/2012,7:46,31.73,0.64,17.29,9.03
G381,8/15/2012 20:01,8/15/2012,8:01,31.5,0.648,16.57,8.99
G381,8/15/2012 20:16,8/15/2012,8:16,31.38,0.649,15.97,8.93
G381,8/15/2012 20:31,8/15/2012,8:31,31.26,0.648,15.68,8.92
G381,8/15/2012 20:46,8/15/2012,8:46,31.18,0.648,14.95,8.88
G381,8/15/2012 21:01,8/15/2012,9:01,31.1,0.648,14.46,8.85
G381,8/15/2012 21:16,8/15/2012,9:16,31.03,0.65,13.76,8.78
G381,8/15/2012 21:31,8/15/2012,9:31,30.92,0.652,13.47,8.73
G381,8/15/2012 21:46,8/15/2012,9:46,30.8,0.653,12.73,8.69
G381,8/15/2012 22:01,8/15/2012,10:01,30.63,0.654,11.91,8.66
G381,8/15/2012 22:16,8/15/2012,10:16,30.48,0.656,11.38,8.61
G381,8/15/2012 22:31,8/15/2012,10:31,30.39,0.659,10.85,8.56
G381,8/15/2012 22:46,8/15/2012,10:46,30.27,0.662,10.3,8.5
G381,8/15/2012 23:01,8/15/2012,11:01,30.16,0.665,9.69,8.44
G381,8/15/2012 23:16,8/15/2012,11:16,30.11,0.671,9.21,8.34
G381,8/15/2012 23:31,8/15/2012,11:31,29.88,0.677,8.57,8.27
G381,8/15/2012 23:46,8/15/2012,11:46,29.77,0.681,8.3,8.24
G381,8/16/2012 0:01,8/16/2012,12:01,29.65,0.687,7.98,8.19
G381,8/16/2012 0:16,8/16/2012,12:16,29.53,0.69,7.55,8.13
G381,8/16/2012 0:31,8/16/2012,12:31,29.47,0.696,7.2,8.1
G381,8/16/2012 0:46,8/16/2012,12:46,29.47,0.7,6.65,8.02
G381,8/16/2012 1:01,8/16/2012,1:01,29.47,0.705,6.42,7.94
G381,8/16/2012 1:16,8/16/2012,1:16,29.37,0.707,4.86,7.95
G381,8/16/2012 1:31,8/16/2012,1:31,29.33,0.708,4.11,7.93
G381,8/16/2012 1:46,8/16/2012,1:46,29.26,0.712,3.12,7.9
G381,8/16/2012 2:01,8/16/2012,2:01,29.17,0.717,2.21,7.86
G381,8/16/2012 2:16,8/16/2012,2:16,29.08,0.723,1.42,7.82
G381,8/16/2012 2:31,8/16/2012,2:31,29.01,0.728,0.82,7.79
G381,8/16/2012 2:46,8/16/2012,2:46,28.89,0.734,0.37,7.76
G381,8/16/2012 3:01,8/16/2012,3:01,28.8,0.738,0.19,7.75
G381,8/16/2012 3:16,8/16/2012,3:16,28.7,0.742,0.16,7.75
G381,8/16/2012 3:31,8/16/2012,3:31,28.61,0.745,0.07,7.75
G381,8/16/2012 3:46,8/16/2012,3:46,28.54,0.749,0.06,7.74
G381,8/16/2012 4:01,8/16/2012,4:01,28.45,0.751,0,7.73
G381,8/16/2012 4:16,8/16/2012,4:16,28.39,0.754,0.01,7.73
G381,8/16/2012 4:31,8/16/2012,4:31,28.31,0.757,-0.02,7.72
G381,8/16/2012 4:46,8/16/2012,4:46,28.23,0.76,-0.03,7.71
G381,8/16/2012 5:01,8/16/2012,5:01,28.18,0.763,-0.04,7.71
G381,8/16/2012 5:16,8/16/2012,5:16,28.11,0.766,-0.04,7.7
G381,8/16/2012 5:31,8/16/2012,5:31,28.07,0.768,-0.05,7.7
G381,8/16/2012 5:46,8/16/2012,5:46,28,0.769,-0.04,7.69
G381,8/16/2012 6:01,8/16/2012,6:01,27.98,0.77,-0.03,7.69
G381,8/16/2012 6:16,8/16/2012,6:16,27.94,0.772,-0.03,7.69
G381,8/16/2012 6:31,8/16/2012,6:31,27.88,0.772,-0.03,7.69
G381,8/16/2012 6:46,8/16/2012,6:46,27.85,0.773,0,7.69
G381,8/16/2012 7:01,8/16/2012,7:01,27.79,0.773,-0.01,7.7
G381,8/16/2012 7:16,8/16/2012,7:16,27.77,0.774,0,7.7
G381,8/16/2012 7:31,8/16/2012,7:31,27.76,0.774,0,7.7
G381,8/16/2012 7:46,8/16/2012,7:46,27.75,0.774,0.01,7.7
G381,8/16/2012 8:01,8/16/2012,8:01,27.76,0.775,-0.01,7.7
G381,8/16/2012 8:16,8/16/2012,8:16,27.78,0.776,0,7.69
G381,8/16/2012 8:31,8/16/2012,8:31,27.84,0.78,0,7.68
G381,8/16/2012 8:46,8/16/2012,8:46,27.97,0.783,0.01,7.69
G381,8/16/2012 9:01,8/16/2012,9:01,28.15,0.786,0.03,7.7
G381,8/16/2012 9:16,8/16/2012,9:16,28.41,0.789,0.24,7.71
G381,8/16/2012 9:31,8/16/2012,9:31,28.73,0.79,0.93,7.73
G381,8/16/2012 9:46,8/16/2012,9:46,28.89,0.79,1.85,7.74
G381,8/16/2012 10:01,8/16/2012,10:01,29.15,0.791,2.93,7.73
G381,8/16/2012 10:16,8/16/2012,10:16,29.64,0.79,5.06,7.78
G381,8/16/2012 10:31,8/16/2012,10:31,30.25,0.783,6.74,7.87
G381,8/16/2012 10:46,8/16/2012,10:46,30.42,0.776,8.87,7.95
G381,8/16/2012 11:01,8/16/2012,11:01,30.71,0.766,11.44,8.07
G381,8/16/2012 11:16,8/16/2012,11:16,31.37,0.756,12.94,8.24
G381,8/16/2012 11:31,8/16/2012,11:31,32.01,0.747,16.66,8.38
G381,8/16/2012 11:46,8/16/2012,11:46,32.29,0.74,18.9,8.48
G381,8/16/2012 12:01,8/16/2012,12:01,32.64,0.732,21.03,8.6
G381,8/16/2012 12:16,8/16/2012,12:16,32.93,0.726,22.62,8.68
G381,8/16/2012 12:31,8/16/2012,12:31,33.09,0.722,23.24,8.74
G381,8/16/2012 12:46,8/16/2012,12:46,33.36,0.715,24.51,8.79
G381,8/16/2012 13:01,8/16/2012,1:01,33.99,0.708,24.95,8.87
G381,8/16/2012 13:16,8/16/2012,1:16,34.59,0.702,25.13,8.93
G381,8/16/2012 13:31,8/16/2012,1:31,35.19,0.695,25.24,9
G381,8/16/2012 13:46,8/16/2012,1:46,35.86,0.688,25.29,9.06
G381,8/16/2012 14:01,8/16/2012,2:01,36.35,0.681,25.71,9.11
G381,8/16/2012 14:16,8/16/2012,2:16,36.58,0.673,25.96,9.15
G381,8/16/2012 14:31,8/16/2012,2:31,36.34,0.662,26.08,9.23
G381,8/16/2012 14:46,8/16/2012,2:46,36.03,0.655,26.33,9.24
G381,8/16/2012 15:01,8/16/2012,3:01,35.66,0.652,25.44,9.24
G381,8/16/2012 15:16,8/16/2012,3:16,35.32,0.652,23.8,9.22
G381,8/16/2012 15:31,8/16/2012,3:31,34.67,0.652,13.64,9.16
G381,8/16/2012 15:46,8/16/2012,3:46,34.21,0.652,21.66,9.1
G381,8/16/2012 16:01,8/16/2012,4:01,33.71,0.653,20.38,9.03
G381,8/16/2012 16:16,8/16/2012,4:16,33.44,0.653,19.64,8.97
G381,8/16/2012 16:31,8/16/2012,4:31,33.15,0.654,18.82,8.92
G381,8/16/2012 16:46,8/16/2012,4:46,32.87,0.657,18.21,8.83
G381,8/16/2012 17:01,8/16/2012,5:01,32.68,0.658,17.67,8.73
G381,8/16/2012 17:16,8/16/2012,5:16,32.42,0.659,17.19,8.74
G381,8/16/2012 17:31,8/16/2012,5:31,32.17,0.664,14.9,8.7
G381,8/16/2012 17:46,8/16/2012,5:46,31.95,0.668,14.96,8.63
G381,8/16/2012 18:01,8/16/2012,6:01,31.79,0.67,12.52,8.58
G381,8/16/2012 18:16,8/16/2012,6:16,31.69,0.669,14.26,8.57
G381,8/16/2012 18:31,8/16/2012,6:31,31.62,0.669,13.84,8.59
G381,8/16/2012 18:46,8/16/2012,6:46,31.54,0.672,14.87,8.6
G381,8/16/2012 19:01,8/16/2012,7:01,31.45,0.673,14.38,8.57
G381,8/16/2012 19:16,8/16/2012,7:16,31.38,0.675,14.21,8.51
G381,8/16/2012 19:31,8/16/2012,7:31,31.23,0.678,14.2,8.53
G381,8/16/2012 19:46,8/16/2012,7:46,31.06,0.679,13.76,8.52
G381,8/16/2012 20:01,8/16/2012,8:01,30.94,0.682,12.82,8.43
G381,8/16/2012 20:16,8/16/2012,8:16,30.82,0.686,11.77,8.33
G381,8/16/2012 20:31,8/16/2012,8:31,30.69,0.691,10.56,8.23
G381,8/16/2012 20:46,8/16/2012,8:46,30.53,0.695,9.71,8.15
G381,8/16/2012 21:01,8/16/2012,9:01,30.42,0.697,9.03,8.11
G381,8/16/2012 21:16,8/16/2012,9:16,30.3,0.7,8.48,8.06
G381,8/16/2012 21:31,8/16/2012,9:31,30.2,0.703,7.92,8.02
G381,8/16/2012 21:46,8/16/2012,9:46,30.08,0.707,6.98,7.99
G381,8/16/2012 22:01,8/16/2012,10:01,29.98,0.711,6.3,7.95
G381,8/16/2012 22:16,8/16/2012,10:16,29.87,0.715,5.52,7.92
G381,8/16/2012 22:31,8/16/2012,10:31,29.74,0.719,5.03,7.89
G381,8/16/2012 22:46,8/16/2012,10:46,29.6,0.721,4.27,7.84
G381,8/16/2012 23:01,8/16/2012,11:01,29.52,0.723,3.85,7.85
G381,8/16/2012 23:16,8/16/2012,11:16,29.45,0.726,3.34,7.81
G381,8/16/2012 23:31,8/16/2012,11:31,29.37,0.727,3.13,7.83
G381,8/16/2012 23:46,8/16/2012,11:46,29.31,0.728,2.83,7.83
G381,8/17/2012 0:01,8/17/2012,12:01,29.25,0.729,2.62,7.83
G381,8/17/2012 0:16,8/17/2012,12:16,29.17,0.732,2.01,7.77
G381,8/17/2012 0:31,8/17/2012,12:31,29.1,0.736,1.44,7.76
G381,8/17/2012 0:46,8/17/2012,12:46,29.04,0.741,0.92,7.77
G381,8/17/2012 1:01,8/17/2012,1:01,28.95,0.746,0.44,7.77
G381,8/17/2012 1:16,8/17/2012,1:16,28.87,0.751,0.2,7.76
G381,8/17/2012 1:31,8/17/2012,1:31,28.78,0.756,0.12,7.76
G381,8/17/2012 1:46,8/17/2012,1:46,28.73,0.761,0.06,7.76
G381,8/17/2012 2:01,8/17/2012,2:01,28.65,0.765,0.04,7.75
G381,8/17/2012 2:16,8/17/2012,2:16,28.56,0.769,0.03,7.74
G381,8/17/2012 2:31,8/17/2012,2:31,28.48,0.772,0.01,7.73
G381,8/17/2012 2:46,8/17/2012,2:46,28.42,0.776,0,7.72
G381,8/17/2012 3:01,8/17/2012,3:01,28.34,0.779,0,7.72
G381,8/17/2012 3:16,8/17/2012,3:16,28.29,0.781,-0.01,7.71
G381,8/17/2012 3:31,8/17/2012,3:31,28.26,0.784,-0.02,7.7
G381,8/17/2012 3:46,8/17/2012,3:46,28.23,0.786,-0.02,7.69
G381,8/17/2012 4:01,8/17/2012,4:01,28.18,0.789,-0.03,7.69
G381,8/17/2012 4:16,8/17/2012,4:16,28.12,0.792,-0.03,7.68
G381,8/17/2012 4:31,8/17/2012,4:31,28.08,0.794,-0.04,7.67
G381,8/17/2012 4:46,8/17/2012,4:46,28.04,0.796,-0.03,7.67
G381,8/17/2012 5:01,8/17/2012,5:01,28,0.798,-0.03,7.66
G381,8/17/2012 5:16,8/17/2012,5:16,27.95,0.8,-0.03,7.66
G381,8/17/2012 5:31,8/17/2012,5:31,27.91,0.802,-0.03,7.65
G381,8/17/2012 5:46,8/17/2012,5:46,27.87,0.805,-0.02,7.6
G381,8/17/2012 6:01,8/17/2012,6:01,27.83,0.806,-0.02,7.63
G381,8/17/2012 6:16,8/17/2012,6:16,27.78,0.808,-0.02,7.63
G381,8/17/2012 6:31,8/17/2012,6:31,27.73,0.81,-0.02,7.63
G381,8/17/2012 6:46,8/17/2012,6:46,27.68,0.811,-0.02,7.63
G381,8/17/2012 7:01,8/17/2012,7:01,27.61,0.813,-0.02,7.63
G381,8/17/2012 7:16,8/17/2012,7:16,27.57,0.813,-0.02,7.63
G381,8/17/2012 7:31,8/17/2012,7:31,27.57,0.814,-0.02,7.62
G381,8/17/2012 7:46,8/17/2012,7:46,27.56,0.814,-0.02,7.62
G381,8/17/2012 8:01,8/17/2012,8:01,27.56,0.815,-0.02,7.62
G381,8/17/2012 8:16,8/17/2012,8:16,27.55,0.816,-0.02,7.62
G381,8/17/2012 8:31,8/17/2012,8:31,27.59,0.816,-0.01,7.61
G381,8/17/2012 8:46,8/17/2012,8:46,27.72,0.814,0,7.61
G381,8/17/2012 9:01,8/17/2012,9:01,27.93,0.812,0.61,7.66
G381,8/17/2012 9:16,8/17/2012,9:16,28.22,0.809,2.29,7.72
G381,8/17/2012 9:31,8/17/2012,9:31,28.57,0.804,2.84,7.79
G381,8/17/2012 9:46,8/17/2012,9:46,28.93,0.798,5.45,7.86
G381,8/17/2012 10:01,8/17/2012,10:01,29.34,0.791,7.46,7.96
G381,8/17/2012 10:16,8/17/2012,10:16,29.79,0.782,9.75,8.08
G381,8/17/2012 10:31,8/17/2012,10:31,30.2,0.774,11.59,8.14
